UDI,Product ID,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_rolling_mean,Air temperature [K]_rolling_std,Air temperature [K]_rolling_var,Process temperature [K]_rolling_mean,Process temperature [K]_rolling_std,Process temperature [K]_rolling_var,Rotational speed [rpm]_rolling_mean,Rotational speed [rpm]_rolling_std,Rotational speed [rpm]_rolling_var,Torque [Nm]_rolling_mean,Torque [Nm]_rolling_std,Torque [Nm]_rolling_var,Tool wear [min]_rolling_mean,Tool wear [min]_rolling_std,Tool wear [min]_rolling_var,Timestamp,ambient_temp,humidity,factory_load,ambient_gap,load_stress,wear_efficiency,mechanical_stress,heat_stress,Type_L,Type_M
64,M14923,298.9,309.0,1812,25.9,174,0,0,0,0,0,0,298.80000000000007,0.0471404520798278,0.0022222222222905,309.05,0.0527046276706597,0.0027777777779028,1585.8,159.86438697290373,25556.622222222315,37.7,10.657704568370557,113.58666666666664,163.7,6.815831244650609,46.45555555555547,2026-01-01 05:15:00,32.97004596891004,65,67,276.02995403108997,1735.3,0.09597352454495311,46930.799999999996,2143.052987979153,False,True
65,L47244,299.0,309.1,1523,38.6,177,0,0,0,0,0,0,298.83000000000004,0.0674948557716008,0.0045555555556292,309.06000000000006,0.051639777950626,0.0026666666667899,1569.0,156.36993175017912,24451.555555555675,38.55,10.31775707753924,106.45611111111108,166.0,7.055336829505552,49.77777777777745,2026-01-01 05:20:00,35.196218305382274,63,91,273.90378169461775,3512.6,0.11614173228346457,58787.8,2217.361753239083,True,False
66,L47245,299.0,309.1,1394,45.1,179,0,0,0,0,0,0,298.85,0.0849836585603339,0.0072222222222994,309.06,0.051639777950626,0.0026666666667899,1557.2,165.34395127195418,27338.62222222236,38.99,10.511628481511954,110.49433333333327,168.3,7.180993431738121,51.56666666666604,2026-01-01 05:25:00,35.9264156733505,48,94,273.1735843266495,4239.400000000001,0.12831541218637993,62869.4,1724.4679523208238,True,False
67,M14926,298.9,308.9,1679,28.7,181,0,0,0,0,0,0,298.86,0.0843274042716271,0.0071111111111904,309.04,0.0699205898789237,0.0048888888890166,1577.4,166.7900876351273,27818.93333333344,37.62,10.90329206147289,118.88177777777774,170.6,7.1987653262362485,51.822222222221285,2026-01-01 05:30:00,28.59522964347879,41,63,280.3047703565212,1808.1,0.10773809523809524,48187.299999999996,1172.4044153826303,False,True
68,H29481,298.8,308.9,1466,44.1,184,0,0,0,0,0,0,298.86,0.0843274042716271,0.0071111111111904,309.02,0.0788810637754965,0.0062222222223539,1572.7,169.44750088318114,28712.45555555567,38.0,11.071986673081252,122.58888888888886,173.0,7.2724747430903935,52.88888888888769,2026-01-01 05:35:00,32.86014879366806,59,50,276.03985120633195,2205.0,0.125426039536469,64650.6,1938.7487788264154,False,False
69,L47248,298.8,308.9,1527,32.4,189,0,0,0,0,0,0,298.86,0.0843274042716271,0.0071111111111904,309.01,0.0875595035778612,0.0076666666668014,1559.3,166.96909228290698,27878.67777777791,38.29,10.860576002731673,117.95211111111108,175.7,7.73232752079782,59.78888888888736,2026-01-01 05:40:00,29.954492367330634,66,69,278.9455076326693,2235.6,0.12369109947643979,49474.799999999996,1976.9964962438219,True,False
70,L47249,298.9,309.0,1410,65.7,191,1,0,0,1,1,0,298.87,0.0823272602353516,0.0067777777778593,309.0,0.0816496580936093,0.0066666666668033,1562.5,163.37635487834052,26691.833333333463,39.42,13.083390658048511,171.17511111111108,178.3,8.097324661063361,65.56666666666487,2026-01-01 05:45:00,29.531295328927015,45,96,279.468704671073,6307.200000000001,0.13536498936924168,92637.0,1328.9082898017157,True,False
71,M14930,298.9,309.0,1924,22.6,193,0,0,0,0,0,0,298.88,0.0788810637751928,0.006222222222306,308.98999999999995,0.0737864787382,0.0054444444445828,1615.6,186.78044151712828,34886.93333333338,36.42,13.164666514744855,173.3084444444445,180.9,8.23879710745299,67.87777777777576,2026-01-01 05:50:00,32.36482044370839,89,74,276.63517955629163,1672.4,0.10025974025974026,43482.4,2880.469019490047,False,True
72,L47251,298.9,309.1,1452,45.5,196,0,0,0,0,0,0,298.89,0.07378647873785,0.0054444444445312,309.0,0.0816496580936015,0.006666666666802,1601.6,193.8585968059081,37581.155555555626,37.15,13.473121390383152,181.52500000000003,183.6,8.329332372872125,69.37777777777559,2026-01-01 05:55:00,32.59022378135781,66,61,276.50977621864223,2775.5,0.1348933241569167,66066.0,2150.954769569615,True,False
73,L47252,298.9,309.1,1369,44.4,198,0,0,0,0,0,0,298.9,0.0666666666673399,0.0044444444445342,309.01,0.087559503577847,0.007666666666799,1555.6,188.4033498168819,35495.82222222237,39.3,12.635927614016577,159.66666666666666,186.2,8.363943780033033,69.95555555555325,2026-01-01 06:00:00,27.1639711892252,63,97,281.9360288107748,4306.8,0.14452554744525548,60783.6,1711.3301849211878,True,False
74,L47253,299.0,309.1,1592,35.0,200,0,0,0,0,0,0,298.91,0.0737864787378907,0.0054444444445372,309.02000000000004,0.0918936583479715,0.0084444444445737,1533.6,166.73545247220608,27800.711111111294,40.21,11.868019585798166,140.84988888888887,188.8,8.18942407417422,67.06666666666428,2026-01-01 06:05:00,33.03114582276115,54,88,276.0688541772389,3080.0,0.12554927809165098,55720.0,1783.681874429102,True,False
75,L47254,298.9,309.0,1601,32.3,202,0,0,0,0,0,0,298.9,0.0666666666673399,0.0044444444445342,309.01,0.087559503577847,0.007666666666799,1541.4,168.0041004790596,28225.377777777947,39.58,12.127361167578414,147.07288888888888,191.3,8.000694414306091,64.01111111110868,2026-01-01 06:10:00,31.247156616975943,87,95,277.75284338302407,3068.4999999999995,0.12609238451935081,51712.299999999996,2718.502625676907,True,False
76,L47255,298.8,308.9,1379,46.7,204,0,0,0,0,0,0,298.88,0.0632455532040301,0.0040000000000838,308.99,0.0875595035778846,0.0076666666668055,1539.9,169.52643189518054,28739.211111111283,39.74,12.218492360170936,149.29155555555553,193.8,7.627435858647077,58.17777777777527,2026-01-01 06:15:00,36.193756743775296,72,58,272.7062432562247,2708.6000000000004,0.14782608695652175,64399.3,2605.950485551821,True,False
77,L47256,298.8,308.9,1461,47.9,206,0,0,0,0,0,0,298.87,0.0674948557716549,0.0045555555556365,308.98999999999995,0.0875595035778846,0.0076666666668055,1518.1,163.56340938268897,26752.988888889096,41.66,11.79201236242379,139.0515555555555,196.3,7.040359839288337,49.566666666664105,2026-01-01 06:20:00,35.4881317808179,81,58,273.41186821918205,2778.2,0.1409028727770178,69981.9,2874.53867424625,True,False
78,L47257,298.8,308.9,1455,41.3,208,1,1,0,0,0,0,298.87,0.0674948557716549,0.0045555555556365,308.99,0.0875595035778846,0.0076666666668055,1517.0,163.9891595333199,26892.444444444656,41.38,11.760838972340933,138.3173333333333,198.7,6.4472216238209175,41.56666666666403,2026-01-01 06:25:00,29.431974542161427,49,91,279.46802545783856,3758.2999999999997,0.14285714285714285,60091.49999999999,1442.16675256591,True,False
79,L47258,298.8,308.9,1398,51.5,0,0,0,0,0,0,0,298.87,0.0674948557716549,0.0045555555556365,308.99,0.0875595035778846,0.0076666666668055,1504.1,168.1364855638954,28269.87777777801,43.290000000000006,11.691160003276924,136.68322222222213,179.8,63.41188111597593,4021.066666666665,2026-01-01 06:30:00,35.93818511341564,60,90,272.9618148865843,4635.0,0.0,71997.0,2156.2911068049384,True,False
80,L47259,298.8,308.9,1402,37.9,2,0,0,0,0,0,0,298.86,0.0699205898785731,0.0048888888889676,308.98,0.091893658348043,0.0084444444445868,1503.3,168.6522062312465,28443.566666666906,40.510000000000005,8.690409784482096,75.52322222222216,160.9,84.39648491890325,7122.7666666666655,2026-01-01 06:35:00,33.60786602733043,45,74,275.29213397266955,2804.6,0.0014255167498218105,53135.799999999996,1512.3539712298693,True,False
81,H29494,298.8,308.8,1445,49.9,4,0,0,0,0,0,0,298.85,0.0707106781191965,0.0050000000000766,308.96,0.1074967699780039,0.0115555555557038,1455.4,81.28031058558538,6606.488888889224,43.24,6.434145026514566,41.39822222222213,142.0,96.67816023625328,9346.666666666664,2026-01-01 06:40:00,31.345157041555403,69,79,277.4548429584446,3942.1,0.0027662517289073307,72105.5,2162.8158358673227,False,False
82,L47261,298.9,308.9,1450,47.5,9,0,0,0,0,0,0,298.85,0.0707106781191965,0.0050000000000766,308.94,0.0966091783087312,0.0093333333334882,1455.2,81.29206603353327,6608.400000000335,43.44,6.542374696290833,42.80266666666656,123.3,102.95419693566,10599.566666666666,2026-01-01 06:45:00,30.463463043481013,62,97,278.436536956519,4607.5,0.006202618883528601,68875.0,1888.7347086958227,True,False
83,L47262,298.9,308.9,1453,40.8,11,0,0,0,0,0,0,298.85,0.0707106781191965,0.0050000000000766,308.92,0.0788810637756827,0.0062222222223833,1463.6,75.53100908457166,5704.933333333646,43.08,6.582603335054192,43.33066666666657,104.6,104.8440111149257,10992.266666666665,2026-01-01 06:50:00,28.557060803403694,75,89,280.34293919659626,3631.2,0.007565337001375516,59282.399999999994,2141.779560255277,True,False
84,L47263,299.0,309.0,1469,40.1,13,0,0,0,0,0,0,298.85,0.0707106781191965,0.0050000000000766,308.91,0.05676462122119,0.0032222222223851,1451.3,60.89526527845726,3708.2333333336815,43.59,6.064184473887089,36.774333333333225,85.9,102.59028544002918,10524.766666666665,2026-01-01 06:55:00,28.346006478330946,85,77,280.65399352166907,3087.7000000000003,0.008843537414965987,58906.9,2409.4105506581304,True,False
85,L47264,298.9,308.9,1422,47.6,15,0,0,0,0,0,0,298.85,0.0707106781191965,0.0050000000000766,308.9,0.0471404520808636,0.0022222222223881,1433.4,30.945112699752784,957.600000000401,45.12,4.66876143461338,21.797333333333185,67.2,95.9013381901768,9197.066666666664,2026-01-01 07:00:00,26.5186131812776,88,51,282.3813868187224,2427.6,0.010541110330288124,67687.2,2333.637959952429,True,False
86,M14945,299.0,309.0,1804,26.8,17,0,0,0,0,0,0,298.87,0.0823272602353506,0.0067777777778591,308.91,0.05676462122119,0.0032222222223851,1475.9,117.82326689674883,13882.32222222251,43.13,7.376396289667611,54.41122222222211,48.5,83.72076604204398,7009.166666666663,2026-01-01 07:05:00,32.062645188564396,42,74,276.9373548114356,1983.2,0.009418282548476454,48347.200000000004,1346.6310979197046,False,True
87,H29500,299.0,309.0,1436,43.9,20,0,0,0,0,0,0,298.89,0.0875595035775789,0.007666666666752,308.92,0.0632455532046315,0.0040000000001598,1473.4,118.4381695231748,14027.600000000297,42.73,7.195222180184718,51.77122222222212,29.9,62.91873065047215,3958.766666666664,2026-01-01 07:10:00,25.819835149080408,65,67,283.1801648509196,2941.2999999999997,0.013917884481558803,63040.4,1678.2892846902266,False,False
88,L47267,299.0,309.0,1544,31.8,25,0,0,0,0,0,0,298.91,0.0875595035775995,0.0076666666667556,308.93,0.0674948557722129,0.0045555555557118,1482.3,120.23222899409777,14455.788888889165,41.78,7.988436086688746,63.81511111111101,11.6,8.058122196475447,64.93333333333028,2026-01-01 07:15:00,29.40045226697334,73,73,279.59954773302667,2321.4,0.016181229773462782,49099.200000000004,2146.2330154890537,True,False
89,M14948,299.0,309.0,1419,45.2,27,0,0,0,0,0,0,298.92999999999995,0.082327260235426,0.0067777777778715,308.94,0.0699205898791003,0.0048888888890413,1484.4,118.77074087875832,14106.488888889156,41.15,7.360442317626775,54.17611111111101,14.3,8.260347046785038,68.2333333333303,2026-01-01 07:20:00,33.97054857298896,69,67,275.02945142701105,3028.4,0.019014084507042252,64138.8,2343.9678515362384,False,True
90,M14949,298.9,308.9,1487,39.5,30,0,0,0,0,0,0,298.94,0.0699205898787002,0.0048888888889853,308.93999999999994,0.0699205898791003,0.0048888888890413,1492.9,115.20652952174495,13272.544444444697,41.31,7.299079089553384,53.27655555555546,17.1,8.37257427557361,70.09999999999695,2026-01-01 07:25:00,36.47979446566255,57,76,272.4202055343374,3002.0,0.020161290322580645,58736.5,2079.348284542765,False,True
91,L47270,298.9,308.9,1753,25.8,33,0,0,0,0,0,0,298.95,0.0527046276704204,0.0027777777778776,308.95,0.0527046276708889,0.002777777777927,1523.7,139.57240255708055,19480.45555555574,38.9,8.084140853135434,65.3533333333333,20.0,8.353309390760929,69.77777777777472,2026-01-01 07:30:00,28.554755976090416,56,93,280.3452440239096,2399.4,0.018814139110604332,45227.4,1599.0663346610634,True,False
92,L47271,298.9,308.9,1830,24.9,35,0,0,0,0,0,0,298.95,0.0527046276704204,0.0027777777778776,308.95,0.0527046276708889,0.002777777777927,1561.7,166.42385646294855,27696.9000000001,36.64,8.557933291526773,73.23822222222225,22.6,8.591985930052445,73.82222222221918,2026-01-01 07:35:00,33.82882318145416,84,84,275.07117681854584,2091.6,0.019115237575095576,45567.0,2841.6211472421496,True,False
93,M14952,298.9,308.9,1727,27.1,37,0,0,0,0,0,0,298.94999999999993,0.0527046276704204,0.0027777777778776,308.95,0.0527046276708889,0.002777777777927,1589.1,169.0735868720417,28585.877777777827,35.27,8.907431354399167,79.34233333333339,25.2,8.625543461138953,74.39999999999696,2026-01-01 07:40:00,31.07094525117115,81,83,277.8290547488288,2249.3,0.02141203703703704,46801.700000000004,2516.746565344863,False,True
94,L47273,299.1,309.0,1450,43.0,40,0,0,0,0,0,0,298.96,0.0699205898787519,0.0048888888889926,308.95,0.0527046276708889,0.002777777777927,1587.2,170.67239573717455,29129.06666666672,35.559999999999995,9.126664231799046,83.29600000000005,27.9,8.608135686662763,74.09999999999701,2026-01-01 07:45:00,30.451381605930607,60,87,278.5486183940694,3741.0,0.027567195037904894,62350.0,1827.0828963558365,True,False
95,L47274,299.0,308.9,1622,31.9,42,0,0,0,0,0,0,298.97,0.0674948557718431,0.0045555555556619,308.94999999999993,0.0527046276708889,0.002777777777927,1607.2,160.58282736471065,25786.84444444446,33.99,8.120269563122758,65.93877777777786,30.6,8.342661445845506,69.59999999999702,2026-01-01 07:50:00,32.46400121022335,63,55,276.43599878977665,1754.5,0.025878003696857672,51741.799999999996,2045.232076244071,True,False
96,M14955,299.0,309.0,1351,52.2,44,0,0,0,0,0,0,298.97,0.0674948557718431,0.0045555555556619,308.94999999999993,0.0527046276708889,0.002777777777927,1561.9,162.77759196045548,26496.54444444454,36.53,9.480043366051774,89.87122222222226,33.3,7.80384520605048,60.89999999999706,2026-01-01 07:55:00,30.03546094113568,43,98,278.9645390588643,5115.6,0.03254437869822485,70522.2,1291.5248204688342,False,True
97,M14956,299.0,309.0,1575,35.3,47,0,0,0,0,0,0,298.97,0.0674948557718431,0.0045555555556619,308.94999999999993,0.0527046276708889,0.002777777777927,1575.8,156.6516304841204,24539.733333333403,35.67,9.120434931149576,83.18233333333339,36.0,7.348469228349336,53.99999999999709,2026-01-01 08:00:00,31.747473953580396,88,65,277.2525260464196,2294.5,0.02982233502538071,55597.49999999999,2793.7777079150746,False,True
98,M14957,298.9,308.9,1750,29.9,50,0,0,0,0,0,0,298.96,0.0699205898787519,0.0048888888889926,308.93999999999994,0.0516397779509147,0.0026666666668197,1596.4,165.3106167189513,27327.600000000024,35.480000000000004,9.229156696759103,85.1773333333334,38.5,7.442371187255176,55.38888888888603,2026-01-01 08:05:00,32.212808114233354,87,72,276.68719188576665,2152.7999999999997,0.028555111364934323,52325.0,2802.5143059383017,False,True
99,L47278,298.9,308.8,1529,32.7,53,0,0,0,0,0,0,298.95,0.0707106781193695,0.005000000000101,308.92,0.0632455532046348,0.0040000000001602,1607.4,155.5672059129287,24201.15555555556,34.230000000000004,8.590828442783234,73.8023333333334,41.1,7.519604008486192,56.544444444441616,2026-01-01 08:10:00,35.48174353071401,64,77,273.318256469286,2517.9,0.034640522875816995,49998.3,2270.831585965697,True,False
100,L47279,298.8,308.8,1523,44.4,55,0,0,0,0,0,0,298.94,0.0843274042717361,0.0071111111112088,308.91,0.0737864787383756,0.0054444444446087,1611.0,152.86450063881918,23367.55555555555,34.72,9.052169782862991,81.94177777777784,43.6,7.574812062208209,57.37777777777498,2026-01-01 08:15:00,36.13248771340648,63,62,272.66751228659354,2752.7999999999997,0.03608923884514436,67621.2,2276.3467259446084,True,False
101,L47280,298.8,308.9,1852,25.0,57,0,0,0,0,0,0,298.92999999999995,0.0948683298055521,0.009000000000095,308.91,0.0737864787383756,0.0054444444446087,1620.9,165.74575576935754,27471.655555555524,34.64,9.142841765860087,83.59155555555563,46.0,7.644896627452963,58.44444444444168,2026-01-01 08:20:00,30.20436154432505,85,61,278.69563845567495,1525.0,0.03076092822450081,46300.0,2567.3707312676293,True,False
102,L47281,298.8,308.8,1991,20.7,59,0,0,0,0,0,0,298.92,0.1032795558993116,0.010666666666759,308.9,0.0816496580938039,0.006666666666835,1637.0,193.7650352589156,37544.8888888888,34.22,9.718344623557156,94.44622222222227,48.4,7.574812062208214,57.37777777777506,2026-01-01 08:25:00,31.190179317136906,66,60,277.60982068286313,1242.0,0.02961847389558233,41213.7,2058.551834931036,True,False
103,L47282,298.8,308.8,1555,40.6,61,0,0,0,0,0,0,298.91,0.1100504934618692,0.0121111111112009,308.89,0.0875595035780768,0.0076666666668392,1619.8,192.5182819601527,37063.28888888886,35.57000000000001,9.555690567521651,91.31122222222228,50.8,7.360555534589431,54.17777777777511,2026-01-01 08:30:00,34.412633095008935,70,96,274.3873669049911,3897.6000000000004,0.03920308483290488,63133.0,2408.8843166506254,True,False
104,M14963,298.8,308.8,1441,40.5,63,0,0,0,0,0,0,298.88,0.0918936583477211,0.0084444444445277,308.87,0.0823272602359629,0.0067777777779599,1618.9,193.4192050673585,37410.98888888887,35.32000000000001,9.370616012005,87.8084444444445,53.1,7.202622979010853,51.877777777775165,2026-01-01 08:35:00,31.457109428267287,86,98,277.3428905717327,3969.0,0.043689320388349516,58360.5,2705.311410830987,False,True
105,L47284,298.8,308.7,1450,43.4,66,0,0,0,0,0,0,298.86,0.0843274042716363,0.0071111111111919,308.85,0.0971825315817422,0.0094444444446363,1601.7,200.6262694663888,40250.90000000004,36.47,9.606947717378528,92.2934444444445,55.5,7.090682462060703,50.27777777777524,2026-01-01 08:40:00,34.14298970745692,74,71,274.55701029254305,3081.4,0.04548587181254307,62930.0,2526.581238351812,True,False
106,L47285,298.8,308.7,1591,31.1,68,0,0,0,0,0,0,298.84,0.0699205898785699,0.0048888888889671,308.82000000000005,0.0918936583483806,0.0084444444446489,1625.7,180.66608240987924,32640.23333333328,34.36,7.940920741464573,63.05822222222226,57.9,6.822348894951207,46.54444444444196,2026-01-01 08:45:00,34.706599117412225,59,80,273.99340088258776,2488.0,0.04271356783919598,49480.100000000006,2047.6893479273213,True,False
107,L47286,298.8,308.7,1445,48.5,70,0,0,0,0,0,0,298.82,0.042163702136465,0.0017777777778525,308.79,0.0737864787387253,0.0054444444446603,1612.7,189.195401635452,35794.899999999994,35.67999999999999,9.12357142546468,83.2395555555556,60.2,6.6131182760730125,43.7333333333309,2026-01-01 08:50:00,35.057554561584936,55,76,273.64244543841505,3686.0,0.048409405255878286,70082.5,1928.1655008871714,True,False
108,M14967,298.8,308.8,1497,46.8,72,0,0,0,0,0,0,298.81000000000006,0.0316227766028464,0.0010000000000735,308.78000000000003,0.0632455532051137,0.0040000000002208,1587.4,185.67845564009025,34476.48888888896,37.37,9.491756657460437,90.09344444444449,62.4,6.501281924871762,42.266666666664285,2026-01-01 08:55:00,32.2633302545636,70,76,276.5366697454364,3556.7999999999997,0.04806408544726302,70059.59999999999,2258.433117819452,False,True
109,H29522,298.9,308.8,1621,32.7,75,0,0,0,0,0,0,298.81000000000006,0.0316227766028464,0.0010000000000735,308.78,0.0632455532051137,0.0040000000002208,1596.6,184.74017790760453,34128.93333333338,37.370000000000005,9.491756657460437,90.09344444444449,64.6,6.686636756330402,44.71111111110876,2026-01-01 09:00:00,28.509563213518703,46,89,280.29043678648134,2910.3,0.04623921085080148,53006.700000000004,1311.4399078218603,False,False
110,L47289,298.9,308.7,1572,34.1,80,0,0,0,0,0,0,298.82,0.0421637021364582,0.0017777777778519,308.77000000000004,0.0674948557727259,0.004555555555781,1601.5,183.2146585596009,33567.61111111114,36.34,9.198453976378618,84.6115555555556,67.1,7.340148348485571,53.87777777777546,2026-01-01 09:05:00,31.496251820996694,57,75,277.2037481790033,2557.5,0.0508582326764145,53605.200000000004,1795.2863537968115,True,False
